 He's getting married... and we're nuts!," It's all right. Hey, it's all right. We'll be right here, right with you.", L160289, L160288,m320
" How're you guys... I mean, how've you guys been?"," Same old thing. Hey, same like always. Nothing's changed. Albert is getting fat.", L160772, L160771,m320
" Well, who'd you get married to?"," Aw, it's a long story!", L160778, L160777,m320
 Cynthia! Sure., That's who., L160782, L160781,m320
 What the hell's that for?, What's it for??, L160786, L160785,m320
" How's it feel, huh? How's it feel to be back?", Great. Feels great... Fuckin' A!, L160849, L160848,m320
" I mean, I guess you still think about Nam. Right? I mean --", Naw.  Uh-huh., L160851, L160850,m320
" Hey, Nick, you ever do it with one of those slants?", No., L160853, L160852,m320
 No!, Never one., L160855, L160854,m320
" Oh, Jesus!  You're kiddin'!"," One, Vince... you have to understand, doing it with one... would be... like nothing. They're small, see, so if you're smart you get about six or eight. I mean, if you want to have any fun.", L160857, L160856,m320
 Six or eight.  And they go wild?," They have these little sticks, Vince. They call them ""chomp chomps"", and when you get these girls going, you have to stick 'em in their mouths.", L160859, L160858,m320
 You're full of shit!, Yeah., L160861, L160860,m320
" And I believed you! I oughta punch you out! I oughta...! Hey. Hey, let's go huntin'! Albert! Hey, Albert! Let's go huntin'. What do you say? Nick? What do you say?", Sure., L160863, L160862,m320
" Just like always! Just like it always was! Right, Nick? Am I right?", In the timeless words of Squire Albert..., L160878, L160877,m320
 What the hell was that!  What did you think? Did you think it was loaded!," You loaded it, Vince! I saw you!", L160934, L160933,m320
 The fuck I did!!!, The fuck you didn't!... Gimme that!, L160936, L160935,m320
" Quiet!... Quiet!!!... Awright, everybody, Nick has a few words."," I just... would like to say a few words... about Merle. I guess Merle always wanted something... I don't know... better. That fucking guy, he saved my Life. He saved Sal's... What Merle liked, he liked things right... But then there wasn't any place for that... that he could find.", L161102, L161101,m320
 Up I would say... What would you say?, Up., L160300, L160299,m320
 Down I would say... What would you say?, Down., L160303, L160302,m320
 Up a little there... What would you say?, Up., L161096, L161095,m320
 Thank you., I wanted to meet a man who could write such a long paper with so few adjectives., L183917, L183916,m334
 Isn't Zerzura supposed to be protected by spirits who take on the shape of sandstorms?, What kind of fossils?, L183950, L183949,m334
 I can't sing.  but I can tell a story.  I might need a prompt.  Do you have your Herodotus?  I've noticed you carry ità, I'm sorry - what have you noticed?, L183957, L183956,m334
 Daskylusà," Yes, thank you, Gyges, son of Daskylus - Candaules said to him I don't think you believe me when I tell you how beautiful my wife is. And although Gyges replied he did find the Queen magnificent the King insisted he would find some way to prove beyond dispute that she was fairest of all women.  Do you all know this story?", L183961, L183960,m334
 How much did you pay?, Hello!  Good morning., L184044, L184043,m334
 They don't see foreign women in this market.  How much did you pay?," Seven pounds, eight, I suppose. Why?", L184046, L184045,m334
 Which stall?, Excuse me?, L184048, L184047,m334
" You've been cheated, don't worry, we'll take it back.", I don't want to go back., L184050, L184049,m334
" This is not worth eight pounds, Mrs. Clifton.", I don't care to bargain., L184052, L184051,m334
 That insults them.," I don't believe that.  I think you are insulted by me, somehow. You're a foreigner too, aren't you, here, in this market?", L184054, L184053,m334
 I should be very happy to obtain the correct price for this.  I apologize if I appear abrupt.  I am rusty at social graces.  How do you find Cairo?  Did you visit the Pyramids?, Excuse me., L184056, L184055,m334
 Why did you follow me yesterday?, Excuse me?, L184076, L184075,m334
" After the market, you followed me to the hotel."," I was concerned.  As I said, women in that part of Cairo, a European women, I felt obliged to.", L184078, L184077,m334
 You felt obliged to., As the wife of one of our party., L184080, L184079,m334
" This is an incredible story - about a man hunting an Ostrich, he's been telling me about Zerzura, he thinks he's been there, but his map, the route he's describing, he couldn't survive the journey now, but he's a poet, so his map is poetry - and now we're onto an Ostrich.  I'm telling her your map is poetry. The Arab shrugs."," What do you mean, poetry?", L184149, L184148,m334
" A mountain curved like a woman's back, a plateau the shape of an ear.", Sounds perfectly clear.  Where does the Ostrich come in?, L184151, L184150,m334
" What is he saying?  Come on, what did he say?", He said - be careful., L184155, L184154,m334
 Be careful?  You mean you - or me? Who?, Her or me?, L184157, L184156,m334
" Actually, you sing.", Pardon?, L184187, L184186,m334
 You sing.  All the time., I do not., L184189, L184188,m334
 What's this?, I thought you might paste them into your book., L184208, L184207,m334
" We took several photographs, there's no need.", I'd like you to have them., L184210, L184209,m334
 There's really no need.  This is just a scrapbook.  I should feel obliged.  Thank you.," And that would be unconscionable, I suppose, to feel any obligation? Yes.  Of course it would.", L184212, L184211,m334
 You should come into the shelter.," I'm quite all right, thank you.", L184214, L184213,m334
 What am I looking at?, See what's happening to them - the stars., L184217, L184216,m334
 They're so untidy.  I'm just trying to rearrange them., In an hour there will be no stars. The air is filling with sand., L184219, L184218,m334
" This is not very good, is it?", No., L184221, L184220,m334
 Shall we be all right?, Yes.  Absolutely., L184223, L184222,m334
" - there is the Harmattan, a red wind. Which Mariners called the sea of darkness.  Red sand from this wind has flown as far as the south coast of England, producing showers so dense they were mistaken for blood. Almasy checks to see if Katharine is still awake.", Fiction.  We had a house on that coast and it never rained blood. Go on.  More., L184227, L184226,m334
" Madox will have calculated how many miles, they'll soon turn around."," Oh my God, the others!", L184231, L184230,m334
" Could I ask you, please, to paste you paintings into my book?  I should like to have them.  I should be honored."," Of course.  Is it, am I a terrible coward to ask how much water we have?", L184233, L184232,m334
" Water?  Yes, we have water, we have a little in our can, we have water in the radiator which can be drunk. Not at all cowardly, extremely practical.  Come on, come on!  There's also a plant - I've never seen it but I'm told you can cut a piece the size of a heart from this plant and the next day it will be filled with a delicious liquid.", Find that plant.  Cut out its heart., L184235, L184234,m334
 Geoffrey's not in Cairo.  He's not actually a buffoon.  And the plane wasn't a wedding present. It belongs to the British Government.  They want aerial maps of the whole North Africa. So I think he's in Ethiopia.  In case you were counting on his sudden appearance., And the marriage - is that a fiction? , L184238, L184237,m334
 Do they know them?," No, but I think I do.", L184242, L184241,m334
 Will you not come in?, No., L184249, L184248,m334
 Will you please come in?," Mrs. Clifton - Katharine turns, disgusted.", L184251, L184250,m334
 Don't., I believe you still have my book., L184253, L184252,m334
 I'm impressed you can sew., Good., L184256, L184255,m334
 You sew very badly., You don't sew at all!, L184258, L184257,m334
" A woman should never learn to sew, and if she can she should never admit to it.  Close your eyes.", That makes it harder still., L184260, L184259,m334
 When were you most happy?, Now., L184262, L184261,m334
 When were you least happy?, Now., L184264, L184263,m334
 Okay.  And what do you love? Say everything.," What do I love?  I love rice pudding, and water, the fish in it, hedgehogs! The gardens at our house in Freshwater - all my secret paths.", L184266, L184265,m334
 What else?, Marmite - addicted!  Baths - not with other people!  Islands.  Your handwriting.  I could go on all day.  My husband. Almßsy nods., L184268, L184267,m334
 What do you hate most?, A lie.  What do you hate most?, L184270, L184269,m334
 Say you're sick., What?  No!, L184312, L184311,m334
 Say you're feeling faint - the sun., No., L184314, L184313,m334
 I can still taste you.," This is empty, just coming!", L184319, L184318,m334
 This is - what is this?, It's a folk song., L184386, L184385,m334
 Arabic?," No, no, it's Hungarian.  My daijka sang it to me.", L184388, L184387,m334
 It's beautiful.  What's it about?," It's a long song - Szerelem means loveàand the story - there's a Hungarian Count, he's a wanderer, a fool.  For years he's on some kind of quest, who knows what? And then one day he falls under the spell of a mysterious English woman - a harpy - who beats him and hits him and he becomes her slave.  He sews her clothes, he worships the hem of -", L184390, L184389,m334
 Ouch!  See - you're always beating me..!," You bastard, I was believing you!", L184392, L184391,m334
" This - what's it called? - this place, I love it - this is mine!  I'm asking the King permission to call it the Almasy Bosphorous.", I thought we were against ownership?  I can stay tonight., L184395, L184394,m334
" Madox knows, I think.  He's tried to warn me.  He keeps talking about Anna Karenina.  I think it's his idea of a man-to-man chat.  Its my idea of a man-to-man chat.", This is a different world - is what I tell myself.  A different life. And here I am a different wife., L184397, L184396,m334
" I don't care to bargain.  It's full of saffron, just in case you think I'm giving it to you to encourage your sewing."," That day, had you followed me to the market?", L184403, L184402,m334
 Of course.  You didn't need to slap my face to make me feel as if you'd slapped my face., Shall we be all right?, L184405, L184404,m334
 I'd better get back.  Say goodbye here.," I'm not agreeing.  Don't think I'm agreeing, because I'm not.", L184482, L184481,m334
" I just know - any minute he'll find out, we'll barge into somebody we'll - and it will ill him."," Don't go over it again, please.", L184484, L184483,m334
" I just wanted you to know. I'm not missing you yet. She nods, can't find this funny.", You will.  You will., L184487, L184486,m334
 Why did you hold his collar?, What?, L184582, L184581,m334
" What?  What?  That boy, that little boy, you were holding his collar, gripping his collar, what for?", Would you let me pass?, L184584, L184583,m334
 Is he next?  Do you drag him into your little room?  Where is it?  Is this it?, Don't do this., L184586, L184585,m334
" I've watched you - on verandahs, at Garden Parties, at the Races - how can you stand there?  How can you ever smile?  As if your life hadn't capsized?", You know why? He tries to hold her. She resists, L184588, L184587,m334
 Dance with me., No., L184590, L184589,m334
 Dance with me.  I want to touch you. I want the things which are mine. Which belong to me., Do you think you're the only one who feels anything?  Is that what you think?, L184592, L184591,m334
" Katharine!  Oh dear God, Katharine - what are you doing here?", I can't move.  I can't get out., L184685, L184684,m334
 Why did he bring you?," A surprise, he said.", L184687, L184686,m334
 Please don't move me.  It hurts too much., We've got to get you out of here., L184690, L184689,m334
 It hurts too much.," I know, darling, I'm sorry.", L184692, L184691,m334
 Why did you hate me?, What?, L184694, L184693,m334
 Don't you know you drove everybody mad?, Don't talk., L184696, L184695,m334
 You're wearing the thimble., Of course.  You idiot.  I always wear it. I've always worn it.  I've always loved you., L184699, L184698,m334
 It's so cold., I know.  I'm sorry.  I'll make a fire. I'll be back., L184701, L184700,m334
 Don't leave me!, I'm just going to find things for the fire., L184703, L184702,m334
 Shall we be all right?, Yes.  Absolutely., L184705, L184704,m334
 Oh dear.," Listen to me, Katharine.  You've broken your ankle and I'm going to have to try and bind it.  I think your wrist might be broken, too - and some ribs, which is why it's hurting you to breathe.  I'm going to have to walk to El Taj.  Given all the traffic in the desert these days I should bump into one army or another before I reach there - or Fenelon-Barnes and his camel.  And then I'll be back and we'll be fine, and I'll never leave you.", L184707, L184706,m334
" Do you promise?  I wouldn't want to die here.  I wouldn't want to die in the desert. I've always had a rather elaborate funeral in mind, with particular hymns.  Very English.  And I know exactly where I want to be buried.  In our garden.  Where I grew up. With a view of the sea.  So promise me you'll come back for you.", I promise I'll come back.  I promise I'll never leave you.  And there's plenty of water and food. You can have a party., L184709, L184708,m334
 And a good read.  Don't waste it., Thank you.  Will you bury Geoffrey?  I know he's dead., L184711, L184710,m334
" I'm sorry, Katharine.", I know., L184713, L184712,m334
 Tell me about your garden.," Our Garden, our garden - not so much the garden, but the copse alongside it, wild, a secret way plunging down to the shore and then nothing but water between you and France.  The Devil's Chimney it was called -  The Devil's Chimney, I don't know why.  Darling.  My darling.", L184716, L184715,m334
 A broken car?, Still a car., L183920, L183919,m334
 Uxoriousness - that's my favorite kind of love.  Excessive love of one's wife., There you have me., L183924, L183923,m334
 What kind of photographs?," Portraits.  The Brigadier, the Brigadier's wife, the Brigadier's dogs, the Brigadier at the Pyramids, the Brigadier breathing.", L184168, L184167,m334
 Safe journey., You too.  Good luck!, L184174, L184173,m334
 Clifton - your wife - do you think it's appropriate to leave her?, Appropriate?, L184176, L184175,m334
" I think the desert is, it's - for a woman - it's very tough, I wonder if it's not too much for her.", Are you mad?  Katharine loves it here. She told me yesterday., L184178, L184177,m334
" All the same, I, were I you I would be concerned -"," I've known Katharine since she was three, my aunt is her aunt, we were practically brother and sister before we were man and wife.  I think I'd know what is and what isn't too much for her.  I think she's know herself.", L184180, L184179,m334
 Very well., Why are you people so threatened by a woman?!, L184182, L184181,m334
 Have you seen Katharine?, What?, L184330, L184329,m334
 It's Geoffrey under this.," I haven't, no.  Sorry.", L184332, L184331,m334
 Oops!  Mustn't say International. Dirty word.  Filthy word.  His Majesty! Die Fⁿhrer!  Il Duce.," Sorry, what's your point?", L184574, L184573,m334
 Good morning!, Could I trouble you for some water?, L184720, L184719,m334
" Yes, of course.  So, golly, where have you come from?", I desperately need a jeep.  There's been an accident., L184722, L184721,m334
 I see.," No, I'm not thinking clearly - I need a doctor too, to come with me, can I take this vehicle?  I'll pay, of course - and some morphine andà  Seventy miles - I can be back here by dusk.", L184724, L184723,m334
" Do you have your papers, sir?", What?, L184726, L184725,m334
 If I could just see some identification.," Am I not talking sense? -  forgive me, I'm, I've been walking, I've - there's a woman badly injured at Gilf Kebir, in the Cave of Swimmers.  I am a member of the Royal Geographical Society.", L184728, L184727,m334
" Right.  And what's your name, sir?", Count Laszlo de Almßsy. The Officer is writing this down.  A glance at his Corporal., L184730, L184729,m334
 Almßsy - would you mind just spelling that for me?  What nationality would that be?," Look, listen to me.  A woman is dying - my wife! - is dying seventy miles from here.  I have been walking for three days!  I don't want to spell my name, I want you to give me this jeep!", L184732, L184731,m334
 I understand you are agitated - perhaps you would like to sit down while I radio back to HQ -," No!  NO!  Don't radio anybody, just give me the fucking jeep!", L184734, L184733,m334
 What did you think you were doing in his tent?, Looking for the fossils.  Why should we wait until we're in London?  This girl was probably twelve years old., L183976, L183975,m334
 You shouldn't go into another man's tent. It's inexcusable., Her hands and feet were tied., L183978, L183977,m334
 What did you do?," I looked at them.  They're shrubs, small trees.  Exquisite.  And fossilized, rock hard. He walks away to the nose of the plane.", L183980, L183979,m334
 I was talking about the girl.," Cut the ropes.  I left a note, on his blanket.  At the next Geographical Society I shall await with great interest the announcement of the Fenelon-Barnes Slave Knot.  The Girl wouldn't leave, of course.  Her father had sold her for a camel. He turns over the propeller, the engine cranks up.", L183982, L183981,m334
 I'll be back as quick as I can. Thirty-six hours at the outside.," Try to get a second radiator, we'll bury it between here and the Pottery Hill. And a better jack. We planned badly.", L184200, L184199,m334
 And I'm telling you there's nothing there to explore.," No, because you can't see from the air! If you could explore from the air life would be very simple!  Look!  What is that?  Is that a wadi? That whole spur is a real possibilityà", L184460, L184459,m334
 Which we've overflown twice.," Which we couldn't explore because of rocks, because of cross-winds, it's sloppy.  And here - and here - we could be staring at Zerzura.", L184462, L184461,m334
 And where are the Expedition Maps?, In my room., L184465, L184464,m334
" Those maps belong to His Majesty's Government.  They're confidential. They shouldn't be left lying around for any Tom, Dick or Mary to have sight of.", What's the matter with you?, L184467, L184466,m334
 Why do they care about our maps?," What do we find in the desert? Arrow heads, spears.  In a war, if you own the desert, you own North Africa.", L184470, L184469,m334
 I believe I'm rather late.," Good, we're all here?  A toast, to the International Sand club - may it soon resurface.", L184570, L184569,m334
" Look, either shut up, or go home."," Absolutely right, shut up. Lashings of apologies all round.", L184580, L184579,m334
" Had a letter from my wife.  The wisteria is still out, which I'm looking forward to.  She says Dorset is gripped with Invasion Fever.  Wrong coast I should have thought, stillà", Right., L184652, L184651,m334
" Bermann thinks he'll be interned, poor fellow.  I'm going to do what I can, butà  And D'Ag turns out to be a great admirer of Mussolini. So now you can say I told you so.", I told you so., L184654, L184653,m334
" We didn't care about countries. Did we?  Brits, Arabs, Hungarians, Germans.  None of that mattered, did it?  It was something finer than that.", Yes.  It was.  Thanks for the compass. I'll look after it for you., L184656, L184655,m334
 When's Clifton picking you up?, Tomorrow afternoon.  Don't worry. I'll be ready., L184658, L184657,m334
 I have to teach myself not to read too much into everything.  Comes of too long having to read so much into hardly anything at all.," Goodbye, my friend. They shake hands.", L184661, L184660,m334
 May God make safety your companion., There is no God.  But I hope someone looks after you., L184663, L184662,m334
" Hey!  Hey!  Stop this jeep!  Let me out of here - there's a woman dying, there's a woman dying while I'm - Hey!", Shut-up!, L184736, L184735,m334
" Please - I beg you, I beg you, I beg you, please listen to me, this is a terrible mistake. Just stop, please, and listen to me.  My wife is dying."," Listen, Fritz, if I have to listen to another word from you I'll give you a fucking good hiding.", L184738, L184737,m334
 Fritz?  What are you talking about? Who's Fritz?," That's your name innit?  Count Fucking Arsehole Von Bismarck? What's that supposed to be then, Irish?", L184740, L184739,m334
 How are you?, Okay., L183998, L183997,m334
 Your leg will be fine.  A lot of shrapnel came out - I saved you the pieces., You're the prettiest girl I ever saw., L184000, L183999,m334
" No, I'll get you some tea. Wait till you're in Naples.  You'll find a girl there.", Just kiss me.  It would mean such a lot to me., L184004, L184003,m334
" Would it? She kisses him, very softly, on the lips.", Thank you., L184006, L184005,m334
 David Caravaggio., No., L184534, L184533,m334
" Petty thief, six months imprisonment Kingston Penitentiary, 1937."," I keep explaining.  You've got the wrong man.  My name is Bellini - Antonio Bellini.  Bellini, Caravaggio, both painters, I think that is confusing you.", L184536, L184535,m334
 Is this you?, I don't know., L184538, L184537,m334
 It is you.  This was taken in Cairo at British Headquarters - July 41. And so was this - August 41.  And this -February 42., It's impossible.  I was buying or selling something.  I've been to Cairo many times., L184540, L184539,m334
" Yes, I've been asking for weeks, a month, I don't know, also my leg was -"," We don't have a doctor, but we do have a nurse.", L184546, L184545,m334
 Why is there so much nose?  I can't hear myself think!  Look - give me something.  So we can all get out of this room.  A name.  A code.  It's too hot.," I slept with the girl.  I've got a wife in Tripoli.  A girl comes up and points at you, you only see trouble.", L184550, L184549,m334
" Well, you must know.  You were brought up Libya, yes?", Don't cut me., L184553, L184552,m334
 Or was it Toronto?, Don't cut me.  Come on., L184555, L184554,m334
 Go!  Hey!  Go! Caravaggio is in terror., Oh Jesus.  Oh Jesus Christ., L184563, L184562,m334
" Buon' Giorno! Hana turns, startled and suspicious.", Are you Hana?, L184020, L184019,m334
 What do you want?," I met your friend Mary.  She said I should stop and see if you were okay. Apparently we're neighbors - my house is two blocks from yours in Montreal. Cabot, north of Laurier.  Bonjour.", L184022, L184021,m334
" They're fresh.  I haven't eaten an egg inàhave you noticed there are chickens? You get chickens in Italy but no eggs. In Africa there were always eggs, but never chickens. Who separates them?", You were in Africa?, L184026, L184025,m334
" Yeah, for a while.", So was my Patient., L184028, L184027,m334
" I'd like to stay.  That's the long and short of it.  I mean, you know blah-blah if it's convenient, if there's room blah-blah-blah.  I have to do some work here -I speak the language. There are Partisans to be -  -we embrace them and see if we can relieve them of their weapons, you know - while we hug.  I was a thief, so they think I'd be good at that.", So you can shoot a pistol?, L184030, L184029,m334
 No., If you said yes I would have had a reason.  You should let me redress those bandages.  Before you go., L184032, L184031,m334
" I'm okay.  Look, it's a big house. We needn't disturb each other.  I can shoot a pistol!  I'll sleep in the stables.  I don't care where I sleep.  I don't sleep."," Because we're fine here.  I don't know what Mary told you about me, but I don't need company, I don't need to be looked at.", L184034, L184033,m334
 Supper. Hana calls after him., Where've you been?, L184134, L184133,m334
 I could help you.  I could get you off that., Can you cook the rabbit or will you try and bring that back to life?, L184137, L184136,m334
" It's a week.  We didn't know where you were - or if you coming back, or -", You should be happy.  What were you going to do for him when it ran out? He pulls out more phials from his jacket., L184139, L184138,m334
 What do you do?  What are you doing here?," Some gave me a dress.  You know what's great?  What I'm learning? You win a war and you not only gain the miles you get the moral ground. Everywhere I go, we're in the right. I like that.", L184141, L184140,m334
 Hana?  Hana?  Are you alright?, Don't touch me if you're going to try and fuck me., L184297, L184296,m334
" You have to protect yourself from sadness.  This is the thing I've learned.  You're in love with him, aren't you? Your patient.  Do you think he's a saint or something?  Because of the way he looks?  I don't think he is.", I'm not in love with him.  I'm in love with ghosts.  And so is he. He's in love with ghosts., L184300, L184299,m334
 Who are his ghosts?, Ask him., L184302, L184301,m334
 What if I told you he did this to me?, What?  How could he have?  When?, L184304, L184303,m334
 I'm one of his ghosts and he wouldn't even know.  It's like he slammed a door in Cairo and it trapped my fucking hands in Tobruk., I don't know what that means., L184306, L184305,m334
 Ask him.  Ask your saint who he is. Ask him who he's killed., Please don't creep around this house., L184308, L184307,m334
 Where did you find that?, I liberated it., L184410, L184409,m334
 I think that's called looting., No-one should own music.  The real question is who wrote the song?, L184412, L184411,m334
" Well, then ask him his name!"," What's happened?  Kip!  What's happening? Don't shoot, please, don't shoot anybody.", L184774, L184773,m334
 Buon' giorno., She can take you as far as Florence., L184807, L184806,m334
 Hello., Finally!  So you're our Canadian pickpocket?, L184086, L184085,m334
" Thief, I think, is more accurate.", I understand you were in Africa. Whereabouts?, L184088, L184087,m334
" Oh, all over.", All over?  I kept trying to cover a very modest portion and still failed.  Are you leaving us?  Now's our opportunity to swap war wounds., L184090, L184089,m334
 I think anybody she ever loves tends to die on her., Are you planning to be the exception?, L184094, L184093,m334
" Me?  You've got the wrong end of the stick, old boy.  So - Caravaggio - Hana thinks you invented your name.", And you've forgotten yours., L184096, L184095,m334
 I told her you would never invent such a preposterous name., I told her you can forget everything but you never forget your name., L184098, L184097,m334
 Are you outside? A beat and then Caravaggio shuffles in.  Like an old boxer., I can't hide anymore.  I breathe like a dog.  I lose my balance.  Stealing's got harder. Caravaggio stares at the Herodotus., L184347, L184346,m334
 Why do I feel if I had your book I would know everything?," I don't even know if it is my book. The Bedouin found it in the plane, in the wreckage.  It's mine now. I heard your breathing and thought it might be rain. I'm dying for rain - of course I'm dying anyway - but I long to feel rain on my face.", L184349, L184348,m334
" Is it you?  If I said Mooseà I look different, fuck, why shouldn't you?", Moose., L184351, L184350,m334
 First wedding anniversary - what do you call it?, I don't know.  Paper.  Is it? Paper?  I don't remember., L184353, L184352,m334
 Thought you'd never wake up!," What? Hana comes in, sleepily, frowns at the gramophone.", L184408, L184407,m334
 Irving Berlin., For?, L184414, L184413,m334
 Top Hat., Is there a song you don't know?, L184416, L184415,m334
 Have a drink., I've had a drink.  Fatal., L184627, L184626,m334
" Well, anything you do is likely to be fatal, so you know -", Very true!, L184629, L184628,m334
 What?  You and Madox?  Or you and Katharine Clifton?, What?, L184634, L184633,m334
 Hana tells me you're leaving.," There are going to be trials, they want me to interpret, don't they know I'm allergic to courtrooms?", L184668, L184667,m334
" So, I come across the Hospital Convoy  I was looking for this stuff, and some nurse, Mary, Hana's friend, tells me about you and Hana, hiding in a monastery, in purdah, whatever it is - retreat -  how you'd come in from the Desert and you were burned and you didn't know your name but you knew the words to every song there was and you had one possession -  - a copy of Herodotus - and it was full of letters and cuttings, and then I knew it must be you.", Me?, L184671, L184670,m334
" I'd seen you writing in that book. At the Embassy in Cairo, when I had thumbs and you had a face. And a name.", I see., L184673, L184672,m334
" Before you went over to the Germans, before you got Rommel's spy across the desert and inside British headquarters. He took some pretty good photographs - I saw mine in that torture room in Tobruk, so they made an impression.", And you thought you'd come and settle the score?, L184675, L184674,m334
" You were the only man who knew the desert well enough, the only man who would cross seventeen hundred miles of nothing.", I had to get back to the desert. I made a promise.  The rest meant nothing to me., L184677, L184676,m334
 What did you say?, The rest meant nothing to me., L184679, L184678,m334
 There was a result to what you did. It wasn't just another expedition.  It did this.  If the British hadn't unearthed your nosey photographer in Cairo thousands of people could have died.," Thousands of people did die, just different people.", L184681, L184680,m334
" But you were among the British, they were your friends - why betray them?", Is that what you thought?  That I betrayed the British?  The British betrayed me.  The British betrayed me., L184683, L184682,m334
 And did you never see Katharine? You never got back to the Cave?," Yes, I got back there finally to keep my promise.  To come back for her. And then of course I couldn'tà I couldn't even do that properly.", L184758, L184757,m334
" You get to the morning and the poison leaks away, doesn't it? Black nights, fucking black nights, when you want to howl like a dog. I thought I would kill you.  You killed my friends, you ruined my hands.  But the girl was always here, like some Guardian Angel.", You can't kill me.  I died years ago., L184760, L184759,m334
" But then the Queen looked up and saw Gyges concealed in the shadows. And though she said nothing, she shuddered. The next day she sent for Gyges and challenged him.  And hearing his story, she said this -", Off with his head!, L183969, L183968,m334
" The team is in mourning, darling.", Oh really?, L184066, L184065,m334
" I was just saying, I'm going to cable Downing Street, see if I can't stir up a few shillings - Katharine's mother and the PM's wife are best -"," Darling, for goodness' sake!", L184083, L184082,m334
 Why do you think?  About my staying?," Well look, if nobody minds, truly, then I suppose - I shall, of course, be bereftà", L184170, L184169,m334
 Oh., But finally able to explore the Cairo night-life. I shall produce an authoritative guide to the Zinc Bars and - I want to say Harems - am I in the right country for Harems?, L184172, L184171,m334
" Darling, I just heard.  You poor sausage, are you all right?", I'm fine.  I got hot., L184334, L184333,m334
 Lady H said she thought you might be -, I'm not pregnant.  I'm hot.  I'm too hot., L184336, L184335,m334
 Right., Aren't you?, L184338, L184337,m334
" Sweltering.  Come on, I'll take you home."," Can't we really go home?  I can't breathe. Aren't you dying for green, anything green, or rain, wouldn't you die to feel rain on your face? It's Christmas and it's all - I don't know - if you asked me I'd go home tomorrow.  If you wanted.", L184340, L184339,m334
" Sweetheart, you know we can't go home, there might be a war."," Geoffrey, you do so love putting on a disguise.", L184342, L184341,m334
 I do so love you.  What do you smell of?, What?, L184344, L184343,m334
 Marvelous plane.  Did you look?, Isn't it?  Wedding present from Katharine's parents.  I'm calling it Rupert Bear.  Hello.  Geoffrey Clifton., L183912, L183911,m334
" I think you know all of us, except for Geoffrey and Katharine Clifton, who've recently come out from England.", Apprentices., L183942, L183941,m334
" Of course.  Well, we should all go out onto the terrace."," Oh no, really.  She has her book.", L184061, L184060,m334
" Good heavens, are you married, Madox?"," Very much so.  We are all, save my friend here.", L184071, L184070,m334
" And a special thank you to Geoffrey and Katharine, without whose fund raising heroics we should still be kicking our heels. They toast the Cliftons.", To arm-twisting., L184162, L184161,m334
 Did Katharine say? - Geoffrey has to fly back to Cairo., Have to return the favor - take a few photographs for the army., L184164, L184163,m334
" There was a Prince, who was dying, and he was carried up the tower at Pisa so he could die with a view of the Tuscan Hills. Am I that Prince? Hana laughs."," Because you're leaning?  No, you're just on an angle.  You're too heavy!", L183886, L183885,m334
 What was all the banging?  Were you fighting rats or the entire German army?, I was repairing the stairs.  I found a library and the books were very useful., L183926, L183925,m334
 Before you find too many uses for these books would you read some to me?," I think they're all in Italian, but I'll look, yes.  What about your own book?", L183928, L183927,m334
 Oh - I've found plums.  We have plums in the orchard.  We have an orchard! She has peeled a plum and now slips it into his mouth., Thank you., L183931, L183930,m334
" I will hide you in the room where we sleep, said Candaules. She stumbles over the word.", Candaules, L183963, L183962,m334
 Candaulesàyou're laughing at me.," I'm not laughing at you.  Go on, please.", L183965, L183964,m334
 Are you asleep?, Yes.  Dropping off., L183974, L183973,m334
" I should try and move your bed.  I want you to be able to see the view.  It's good, it's a view from a monastery.", I can already see., L183984, L183983,m334
 How?  How can you see anything?," Not the window - I can't bear the light anyway - no, I can see all the way to the desert.  I've found the lost fossils.", L183986, L183985,m334
" Zerzura, the White City of Acacias, the Oasis of Little Birds.  As me about the scent of acacia - it's in this room.  I can smell it.  The taste of tea so black it falls into your mouth.  I can taste it. I'm chewing the mint.  Is there sand in my eyes?  Are you cleaning sand from my ears?", No sand.  That's your drugs speaking., L183989, L183988,m334
 I can see my wife in that view., Are you remembering more?, L183991, L183990,m334
 Could I have a cigarette?, Are you crazy?, L183993, L183992,m334
 Why are you so determined to keep me alive?, Because I'm a nurse., L183995, L183994,m334
 There's a man downstairs.  He brought us eggs.  He might stay., Why?  Can he lay eggs?, L184037, L184036,m334
 He's Canadian., Why are people always so happy when they collide with someone from the same place?  What happened in Montreal when you passed a man in the street - did you invite him to live with you?, L184039, L184038,m334
 He needn't disturb you., Me?  He can't.  I'm already disturbed., L184041, L184040,m334
 Excuse me -, Yes?, L184115, L184114,m334
" Can I ask - my friend, can he come in? Just for a few minutes?", Your friend?, L184117, L184116,m334
 He's going back to the front this evening.  I can't see him otherwise., Just go off.  I'll be quite all right., L184119, L184118,m334
" No, I can't go, but if it, if you weren't offended, it would be very good of you to allow us - every other cabin is crammed. This is as private as we'll get.", Well then - yes.  Of course., L184121, L184120,m334
 This is Captain McGann.," Please, don't waste your time on pleasantries -", L184124, L184123,m334
 Something smells so rich.  My stomach is heaving -," He came back, he says he caught a rabbit.  I'm cooking it.", L184143, L184142,m334
 That's a different dress., He keeps asking me questions about you. Do you know him?  Do you recognize him?, L184145, L184144,m334
" Could I ask you to move?  I'm sorry - but when you turn, the sheets, I can't really bear the sheets moving over me. Sorry."," Yes, of course, I'm so sorry. Stupid of me. Hana gets up, upset to have hurt him.", L184273, L184272,m334
